Reference ID;New Description
0x157ad40f43e26e72909f16bb07f2ca97466df849;This is the NFT collection for Football lovers who know they can create the perfect team to have the perfect season on the field. Footbattle offers you an opportunity to be the team manager and buy and trade player to make the best team that can put to the test against other creators out there. Visit the collection on rarespot.io to make the best team now!   
0x8cf3d6bbaead351bdd4533691855d08b2d814a2d;A Digital Art Platform for Professional Certified Artists.ÿOur artworks may be made from any type of artwork, including scans of actual works, to produce one-of-a-kind digital artworks. Artists having a history of sales in the art market are included in the 100 percent of information on the blockchain. Visit the BAE collection on rarespot.io to experience pure expression.
0x35b7838dd7507ada69610397a85310ae0abd5034;Every Cheeze Wizard is unique. They're ageless, supernatural, and have the power to change the realm. Regrettably, they spend the majority of their time online arguing over trivial matters. In order to become a member of the covenant, you should visit the CheezeWizard collection on rarespot.io and other NFT marketplaces.
0xc70be5b7c19529ef642d16c10dfe91c58b5c3bf0;"NFTs are inherently unique; they can use their skill to defeat many enemies. Mythereum offers you the opportunity to turn your collected NFTs into warrior cards that can be matched against other cardholders in order to earn coins and fame in the NFT market. Visit the Mythereum collection on rarespot.io to check out the competition."
0x06a6a7af298129e3a2ab396c9c06f91d3c54aba8;0xUniverse is a groundbreaking blockchain-based video game. Become an adventurer in a cosmos filled with one-of-a-kind, collectible worlds. Colonize them in order to harvest supplies and construct spaceships. Continue to develop your fleet until you've solved the known universe's last secrets! Visit the 0xUniverse: Galaxy Home (Ethereum) or rarespot.io to begin your space odyssey.
0x92e1121149ac6c71a00555d62e41054910495616;The world of war in the Gods Unchained verse was destroyed with the cuteness of the cryptokitties that have now been turned into statues in their dimension. They have created many new trinkets for the warriors to use during the war to give them an edge over their nemesis. Find all the collectibles at the NFT collection Gods Unchained Collectibles on rarespot.io.
0xb80776700778e7415da08ef65fa389f75737fb95;It is believed that randomness is art waiting to be comprehended by the viewers. A collection created with comprehension of the whole digital art chain, such as the artists, creators, and collectors, must result in some of the most amazing NFT digital art pieces. One such collection has come to light with the title Cryptographics Art. View it exclusively on rarespot.io.
0x909899c5dbb5002610dd8543b6f638be56e3b17e;The newest and exciting NFT collection on the market is Plasma Bears which offers the viewer a chance to construct their own plasma bear that could be later used to enjoy community adventures and events to earn rewards. So begin your adventure in the NFT market today by visiting the collection on rarespot.io.
0x9db37d15fefbf42dc390c3c81fee453465841038;Obtain weapons that in the right hands can level a whole army and raise your warrior to the status of legend. These Chibi Fighters Weapons have been crafted by a secret cult of blacksmiths who are known to imbue each weapon with unique skills. Gather and build your arsenal at the Chibi Fighters Weapons collection on rarespot.io.
0xabc7e6c01237e8eef355bba2bf925a730b714d5f;Explore the untold adventures as they come to light with the mystical blockchain RPG that comes with a wide range of playable characters with a unique skill set that would be crucial during their journey for being the best in the land. CryptoSaga collection offers a selection of 4K warriors for you to pick from. Visit the collection on rarespot.io and let the Saga manifest!
0xcfbc9103362aec4ce3089f155c2da2eea1cb7602;Meet the real living Gems of the NFT market that are known for their shine and friendliness. They are the CryptoCrystal that are naturally occurring crystals with unique attributes and personalities. They can be adopted, raised, and traded like other digital pets. They can be visited at the CryptoCrystal collection on rarespot.io.
0xefabe332d31c3982b76f8630a306c960169bd5b3;Take a trip down memory lane to the happier times of your life when the most difficult was to stack the milk caps. Milk caps or pogs was a really famous game in the 90s. Witness as they entered the crypto world with an NFT collection of caps or pogs called Cryptogs that offers 4.5K unique NFTs to everyone who loved the game growing up.
0x663e4229142a27f00bafb5d087e1e730648314c3; Meet the chubby bamboo guzzlers of the NFT market at a game-focused collection that is created with unique Pandas that are the digital descendants of the 50 giant pandas who are part of the China Panda conservation program. They live happily at the PandaEarth collection on the blockchain and can be visited on rarespo.io.
0x2963ba471e265e5f51cafafca78310fe87f8e6d1;Users may generate, find, trade, and gather genuinely original and authentic digital art on MakersPlace. The team is enthusiastic about how blockchain technology has revolutionized our perceptions of digital ownership and encourages creativity in the burgeoning cyber art scene. On Rarespot.io, you can trade all MakersPlace NFTs easily.
0xe272fddbd056240149c771f9fd917fa040dceb39;Though the NFT market is a peaceful place every once in a while, there needs to be a little Carmageddon, and since the old game is out of commission now, the War Riders are here to help you with your urges, the bloody collection offer top-class equipment for the creating your own on-road war machine. Visit the collection on rarespot.io and shop to quench your Benzene thirst.
0xf7a6e15dfd5cdd9ef12711bd757a9b6021abf643;Meet the Famed cybernetic minds of the NFT market that are making leaps in the advancement of the digital world with their unique looks and skills. They are the CryptoBots who have been rendered with cybernetic intelligence and emotions. There are 10K bots in the CryptoBots collections that are staged on top NFT market places like rarespot.io, opensea, etc.
0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;"They are the top-tier people of the NFT market who can make you rich beyond compare as they are among the market-leading NFT collections. They are none other than the bad one of the NFT world; THEY ARE THE CRYPTOPUNKS. The CryptoPunks don't need an introduction as even the NFT beginners know about them and their success."
0x4fece400c0d3db0937162ab44bab34445626ecfe;"You Know it's all about the coin in the ETH TOWN and who has more coin than a wise realtor; check out a collection of digital realtors where investment is a win-win at all times. Sounds too good to be accurate; try declining to 11.5K unique realtors who would earn you profit and rep in the NFT market. Visit the ETH TOWN collection on rarespot.io to begin making profits."
0x323a3e1693e7a0959f65972f3bf2dfcb93239dfe;Explore a growing NFT digital art collection that offers painted picture NFTs with IPFS that has been dedicated to the ERC-721 tokens so that the owners can take complete possession of each NFT they buy and can use them as they see fit. The NFTs are known to be simple yet elegant. View them all at the DigitalArtChain collection on rarespot.io.
0x06012c8cf97bead5deae237070f9587f8e7a266d;"Explore one of the largest NFT digital art collections on the blockchain that brings together all CATs of the NFT market who are totally unique and quite adorable; they are all in search of new homes, so pay a visit to the Fantastic CryptoKitties collection and find your furry friend from 2M CryptoKitties that have gathered at the collection on rarespot.io."
0xfdda51b074d2213b5976396d8db36d48071646bd;They are the liberators from the Decentraland where heroes are scarce, and so is the equipment. They are the Chainbreakers who come from the ancient Rome-themed blockchain RPG that has been gathering a lot of fame among players. The game offers warriors equipment that includes weapons, potions, and armors in the form of NFTs in the first official Chainbreakers collection staged on rarespot.io.
0x9ef27de616154ff8b38893c59522b69c7ba8a81c;Create your own realm with a unique id in the digital world that has been offered in the form of NFT digital art that can be used either for receiving crypto payments on the blockchain that have been classified as planet NFTs in the collection or for supporting communities that are offered with the star class NFT from the Urbit ID collection available on rarespot.io.
0x31af195db332bc9203d758c74df5a5c5e597cdb7;Time to go to war at the fastest growing war MMO platform we all know by now-CryptoAssault. The arsenal and strategy are the keys to winning a war, so develop your strategy with the warrior in you and use the artillery at your disposal to implement it. Get all the firepower you need at the CryptoAssault collection that offers 4.9K unique war machines staged at rarespot.io. 
